dataset_rows,dataset_columns,fraud_rate,target_column,imbalance_ratio,dataset_size_category,actual_numeric_count,actual_categorical_count,actual_missing_rate,numeric_mean_std,numeric_mean_skewness,numeric_correlation_strength,numeric_mean_kurtosis,numeric_variance_max,numeric_variance_mean,total_features_engineered,top_feature_importance,avg_feature_importance,feature_importance_entropy,top5_feature_concentration,top10_feature_concentration,feature_importance_std,num_dominant_features,max_depth,learning_rate,n_estimators,subsample,colsample_bytree,gamma,min_child_weight,reg_alpha,reg_lambda,scale_pos_weight,target_cv_score,target_rank,target_score_category,target_test_score,target_precision,target_recall,target_roc_auc,overfitting_score,score_stability,complexity_score,structure_target_distribution,dataset_quality_score,hyperparameter_diversity,model_complexity,dataset_rows_norm,dataset_columns_norm,fraud_rate_norm,imbalance_ratio_norm,actual_numeric_count_norm,actual_categorical_count_norm,actual_missing_rate_norm,numeric_mean_std_norm,numeric_mean_skewness_norm,numeric_correlation_strength_norm,numeric_mean_kurtosis_norm,numeric_variance_max_norm,numeric_variance_mean_norm,total_features_engineered_norm,top_feature_importance_norm,avg_feature_importance_norm,feature_importance_entropy_norm,top5_feature_concentration_norm,top10_feature_concentration_norm,feature_importance_std_norm,num_dominant_features_norm,max_depth_norm,learning_rate_norm,n_estimators_norm,subsample_norm,colsample_bytree_norm,gamma_norm,min_child_weight_norm,reg_alpha_norm,reg_lambda_norm,scale_pos_weight_norm,overfitting_score_norm,score_stability_norm,complexity_score_norm,structure_target_distribution_norm,dataset_quality_score_norm,hyperparameter_diversity_norm,model_complexity_norm
18000,20,0.03238888888888889,fraude,18.999999999999996,small,9,11,0.0,38684001.93334996,4.797403727121998,0.20432840216874762,48.00732718550763,3.025830533906397e+16,6690890647534909.0,47,0.3570868968963623,0.021276598830770533,2.1634040404000117,0.8015700682641231,0.9019458932140596,0.061768662505866975,3,7,0.08,400,0.85,0.75,0.01,1,0.0,0.9,32.891416309,0.9724831167,174,poor,0.9724831167,0.5,0.5,0.5,0.027516883300000017,1.0,0.846,0.03238888888888889,0.7648901216800353,1.511111111111111,0.6566666666666666,0.13333333333333333,0.35714285714285715,0.19412692742751683,0.5,0.4666666666666667,0.21052631578947367,0.0,9.225251046596614e-05,0.41475684175432176,0.23785081938147304,0.09605563982561338,2.386404571741518e-09,4.485445112253589e-09,0.94,0.6033929626627865,0.619947610007417,0.7256994073009883,0.8346962992780151,0.9019458932140596,0.5339911889381586,0.6,0.5714285714285714,0.21428571428571425,0.5,0.5714285714285713,0.2500000000000001,0.014285714285714287,0.0,0.0,0.3529411764705883,0.2012489853766072,0.06923683517559763,0.5,0.423,0.19412692742751683,0.5869480938186297,0.43956043956043944,0.7938144329896907
18000,20,0.03238888888888889,fraude,18.999999999999996,small,9,11,0.0,38684001.93334996,4.797403727121998,0.20432840216874762,48.00732718550763,3.025830533906397e+16,6690890647534909.0,47,0.3570868968963623,0.021276598830770533,2.1634040404000117,0.8015700682641231,0.9019458932140596,0.061768662505866975,3,6,0.08,400,0.9,0.75,0.01,1,0.0,0.5,29.9012875536,0.9724625984,175,poor,0.9724625984,0.5,0.5,0.5,0.027537401599999956,1.0,0.846,0.03238888888888889,0.7648901216800353,1.4000000000000001,0.6233333333333333,0.13333333333333333,0.35714285714285715,0.19412692742751683,0.5,0.4666666666666667,0.21052631578947367,0.0,9.225251046596614e-05,0.41475684175432176,0.23785081938147304,0.09605563982561338,2.386404571741518e-09,4.485445112253589e-09,0.94,0.6033929626627865,0.619947610007417,0.7256994073009883,0.8346962992780151,0.9019458932140596,0.5339911889381586,0.6,0.42857142857142855,0.21428571428571425,0.5,0.7142857142857143,0.2500000000000001,0.014285714285714287,0.0,0.0,0.11764705882352942,0.17807099636710771,0.06928846246709322,0.5,0.423,0.19412692742751683,0.5869480938186297,0.3296703296703298,0.6907216494845361
12000,21,0.10925,is_fraud,18.999999999999996,small,9,12,0.0,46449518.13821159,4.200815669432009,0.1904179438697866,51.89361106300832,4.355427757351885e+16,9636611577531086.0,50,0.32529115676879883,0.020000001243897714,2.2508120207217215,0.7785479612719212,0.8900217498310237,0.057996021322516675,2,4,0.1,400,0.95,0.7,0.1,1,0.05,0.8,9.3743088656,0.9721515446,176,poor,0.9721515446,0.5,0.5,0.5,0.027848455400000027,1.0,0.6,0.10925,0.9523955140325533,1.1111111111111112,0.5666666666666668,0.03333333333333333,0.42857142857142855,0.9148285408108591,0.5,0.4666666666666667,0.2631578947368421,0.0,0.00011078958137084907,0.3500454348831085,0.2041123708679119,0.10415519932462347,3.4350391281100633e-09,6.4602063787559555e-09,1.0,0.5496656318579412,0.5827507051253045,0.755019829343425,0.8107227649997347,0.8900217498310237,0.5013766386272637,0.4,0.14285714285714285,0.35714285714285715,0.5,0.857142857142857,0.0,0.14285714285714288,0.0,0.25,0.29411764705882354,0.01895608013834226,0.07007112307754644,0.5,0.3,0.9148285408108591,1.0,0.043956043956044015,0.5154639175257735
18000,20,0.03238888888888889,fraude,18.999999999999996,small,9,11,0.0,38684001.93334996,4.797403727121998,0.20432840216874762,48.00732718550763,3.025830533906397e+16,6690890647534909.0,47,0.3570868968963623,0.021276598830770533,2.1634040404000117,0.8015700682641231,0.9019458932140596,0.061768662505866975,3,5,0.14,400,0.85,0.75,0.01,1,0.0,0.9,29.9012875536,0.9716443599,177,poor,0.9716443599,0.5,0.5,0.5,0.028355640100000024,1.0,0.846,0.03238888888888889,0.7648901216800353,1.3555555555555554,0.59,0.13333333333333333,0.35714285714285715,0.19412692742751683,0.5,0.4666666666666667,0.21052631578947367,0.0,9.225251046596614e-05,0.41475684175432176,0.23785081938147304,0.09605563982561338,2.386404571741518e-09,4.485445112253589e-09,0.94,0.6033929626627865,0.619947610007417,0.7256994073009883,0.8346962992780151,0.9019458932140596,0.5339911889381586,0.6,0.2857142857142857,0.6428571428571429,0.5,0.5714285714285713,0.2500000000000001,0.014285714285714287,0.0,0.0,0.3529411764705883,0.17807099636710771,0.07134728008612323,0.5,0.423,0.19412692742751683,0.5869480938186297,0.28571428571428553,0.5876288659793814
18000,20,0.03238888888888889,fraude,18.999999999999996,small,9,11,0.0,38684001.93334996,4.797403727121998,0.20432840216874762,48.00732718550763,3.025830533906397e+16,6690890647534909.0,47,0.3570868968963623,0.021276598830770533,2.1634040404000117,0.8015700682641231,0.9019458932140596,0.061768662505866975,3,5,0.11,400,0.9,0.75,0.01,1,0.1,0.9,32.891416309,0.971625072,178,poor,0.971625072,0.5,0.5,0.5,0.028374927999999966,1.0,0.846,0.03238888888888889,0.7648901216800353,1.2555555555555555,0.59,0.13333333333333333,0.35714285714285715,0.19412692742751683,0.5,0.4666666666666667,0.21052631578947367,0.0,9.225251046596614e-05,0.41475684175432176,0.23785081938147304,0.09605563982561338,2.386404571741518e-09,4.485445112253589e-09,0.94,0.6033929626627865,0.619947610007417,0.7256994073009883,0.8346962992780151,0.9019458932140596,0.5339911889381586,0.6,0.2857142857142857,0.4285714285714285,0.5,0.7142857142857143,0.2500000000000001,0.014285714285714287,0.0,0.5,0.3529411764705883,0.2012489853766072,0.0713958114964076,0.5,0.423,0.19412692742751683,0.5869480938186297,0.1868131868131868,0.5876288659793814
18000,20,0.03238888888888889,fraude,18.999999999999996,small,9,11,0.0,38684001.93334996,4.797403727121998,0.20432840216874762,48.00732718550763,3.025830533906397e+16,6690890647534909.0,47,0.3570868968963623,0.021276598830770533,2.1634040404000117,0.8015700682641231,0.9019458932140596,0.061768662505866975,3,5,0.14,400,0.9,0.75,0.01,1,0.1,0.9,26.9111587983,0.9716131599,179,poor,0.9716131599,0.5,0.5,0.5,0.028386840100000033,1.0,0.846,0.03238888888888889,0.7648901216800353,1.3555555555555554,0.59,0.13333333333333333,0.35714285714285715,0.19412692742751683,0.5,0.4666666666666667,0.21052631578947367,0.0,9.225251046596614e-05,0.41475684175432176,0.23785081938147304,0.09605563982561338,2.386404571741518e-09,4.485445112253589e-09,0.94,0.6033929626627865,0.619947610007417,0.7256994073009883,0.8346962992780151,0.9019458932140596,0.5339911889381586,0.6,0.2857142857142857,0.6428571428571429,0.5,0.7142857142857143,0.2500000000000001,0.014285714285714287,0.0,0.5,0.3529411764705883,0.15489300735838343,0.0714257842260699,0.5,0.423,0.19412692742751683,0.5869480938186297,0.28571428571428553,0.5876288659793814
12000,21,0.10925,is_fraud,18.999999999999996,small,9,12,0.0,46449518.13821159,4.200815669432009,0.1904179438697866,51.89361106300832,4.355427757351885e+16,9636611577531086.0,50,0.32529115676879883,0.020000001243897714,2.2508120207217215,0.7785479612719212,0.8900217498310237,0.057996021322516675,2,5,0.1,400,0.9,0.85,0.05,1,0.05,0.8,6.9288369876,0.971603346,180,poor,0.971603346,0.5,0.5,0.5,0.02839665400000002,1.0,0.6,0.10925,0.9523955140325533,1.222222222222222,0.6,0.03333333333333333,0.42857142857142855,0.9148285408108591,0.5,0.4666666666666667,0.2631578947368421,0.0,0.00011078958137084907,0.3500454348831085,0.2041123708679119,0.10415519932462347,3.4350391281100633e-09,6.4602063787559555e-09,1.0,0.5496656318579412,0.5827507051253045,0.755019829343425,0.8107227649997347,0.8900217498310237,0.5013766386272637,0.4,0.2857142857142857,0.35714285714285715,0.5,0.7142857142857143,0.7499999999999999,0.07142857142857144,0.0,0.25,0.29411764705882354,0.0,0.07145047755232059,0.5,0.3,0.9148285408108591,1.0,0.15384615384615372,0.6185567010309277
12000,21,0.10925,is_fraud,18.999999999999996,small,9,12,0.0,46449518.13821159,4.200815669432009,0.1904179438697866,51.89361106300832,4.355427757351885e+16,9636611577531086.0,50,0.32529115676879883,0.020000001243897714,2.2508120207217215,0.7785479612719212,0.8900217498310237,0.057996021322516675,2,4,0.13,400,0.95,0.85,0.1,1,0.05,0.8,6.9288369876,0.9716010099,181,poor,0.9716010099,0.5,0.5,0.5,0.02839899010000002,1.0,0.6,0.10925,0.9523955140325533,1.211111111111111,0.5666666666666668,0.03333333333333333,0.42857142857142855,0.9148285408108591,0.5,0.4666666666666667,0.2631578947368421,0.0,0.00011078958137084907,0.3500454348831085,0.2041123708679119,0.10415519932462347,3.4350391281100633e-09,6.4602063787559555e-09,1.0,0.5496656318579412,0.5827507051253045,0.755019829343425,0.8107227649997347,0.8900217498310237,0.5013766386272637,0.4,0.14285714285714285,0.5714285714285714,0.5,0.857142857142857,0.7499999999999999,0.14285714285714288,0.0,0.25,0.29411764705882354,0.0,0.0714563555497991,0.5,0.3,0.9148285408108591,1.0,0.14285714285714277,0.5154639175257735
12000,21,0.10925,is_fraud,18.999999999999996,small,9,12,0.0,46449518.13821159,4.200815669432009,0.1904179438697866,51.89361106300832,4.355427757351885e+16,9636611577531086.0,50,0.32529115676879883,0.020000001243897714,2.2508120207217215,0.7785479612719212,0.8900217498310237,0.057996021322516675,2,4,0.1,400,0.95,0.7,0.1,1,0.05,1.2,6.9288369876,0.9715997523,182,poor,0.9715997523,0.5,0.5,0.5,0.028400247700000048,1.0,0.6,0.10925,0.9523955140325533,1.1111111111111112,0.5666666666666668,0.03333333333333333,0.42857142857142855,0.9148285408108591,0.5,0.4666666666666667,0.2631578947368421,0.0,0.00011078958137084907,0.3500454348831085,0.2041123708679119,0.10415519932462347,3.4350391281100633e-09,6.4602063787559555e-09,1.0,0.5496656318579412,0.5827507051253045,0.755019829343425,0.8107227649997347,0.8900217498310237,0.5013766386272637,0.4,0.14285714285714285,0.35714285714285715,0.5,0.857142857142857,0.0,0.14285714285714288,0.0,0.25,0.5294117647058824,0.0,0.071459519870517,0.5,0.3,0.9148285408108591,1.0,0.043956043956044015,0.5154639175257735
18000,20,0.03238888888888889,fraude,18.999999999999996,small,9,11,0.0,38684001.93334996,4.797403727121998,0.20432840216874762,48.00732718550763,3.025830533906397e+16,6690890647534909.0,47,0.3570868968963623,0.021276598830770533,2.1634040404000117,0.8015700682641231,0.9019458932140596,0.061768662505866975,3,6,0.08,400,0.75,0.82,0.01,1,0.0,0.5,29.9012875536,0.971569903,183,poor,0.971569903,0.5,0.5,0.5,0.028430096999999988,1.0,0.846,0.03238888888888889,0.7648901216800353,1.4000000000000001,0.6233333333333333,0.13333333333333333,0.35714285714285715,0.19412692742751683,0.5,0.4666666666666667,0.21052631578947367,0.0,9.225251046596614e-05,0.41475684175432176,0.23785081938147304,0.09605563982561338,2.386404571741518e-09,4.485445112253589e-09,0.94,0.6033929626627865,0.619947610007417,0.7256994073009883,0.8346962992780151,0.9019458932140596,0.5339911889381586,0.6,0.42857142857142855,0.21428571428571425,0.5,0.28571428571428564,0.5999999999999998,0.014285714285714287,0.0,0.0,0.11764705882352942,0.17807099636710771,0.07153462543540498,0.5,0.423,0.19412692742751683,0.5869480938186297,0.3296703296703298,0.6907216494845361
18000,20,0.03238888888888889,fraude,18.999999999999996,small,9,11,0.0,38684001.93334996,4.797403727121998,0.20432840216874762,48.00732718550763,3.025830533906397e+16,6690890647534909.0,47,0.3570868968963623,0.021276598830770533,2.1634040404000117,0.8015700682641231,0.9019458932140596,0.061768662505866975,3,5,0.08,400,0.85,0.75,0.08,1,0.0,0.9,29.9012875536,0.9715593078,184,poor,0.9715593078,0.5,0.5,0.5,0.028440692200000006,1.0,0.846,0.03238888888888889,0.7648901216800353,1.288888888888889,0.59,0.13333333333333333,0.35714285714285715,0.19412692742751683,0.5,0.4666666666666667,0.21052631578947367,0.0,9.225251046596614e-05,0.41475684175432176,0.23785081938147304,0.09605563982561338,2.386404571741518e-09,4.485445112253589e-09,0.94,0.6033929626627865,0.619947610007417,0.7256994073009883,0.8346962992780151,0.9019458932140596,0.5339911889381586,0.6,0.2857142857142857,0.21428571428571425,0.5,0.5714285714285713,0.2500000000000001,0.1142857142857143,0.0,0.0,0.3529411764705883,0.17807099636710771,0.07156128463616024,0.5,0.423,0.19412692742751683,0.5869480938186297,0.21978021978021983,0.5876288659793814
20000,18,0.01255,label_fraude,18.999999999999996,medium,9,9,0.0,3691125.556094012,3.539906159151302,0.1763023948273869,27.86373623097326,273056679779429.47,60405747708859.03,46,0.28244924545288086,0.021739131778304,2.238554008281976,0.7928407633561477,0.9126159999886273,0.0554706979146701,4,5,0.08,400,0.9,0.75,0.2,1,0.05,0.5,66.8116915423,0.9714848062,185,poor,0.9714848062,0.5,0.5,0.5,0.028515193800000005,1.0,0.92,0.01255,0.7172994012931533,1.288888888888889,0.5866666666666667,0.16666666666666666,0.21428571428571427,0.00810412573673871,0.5,0.4666666666666667,0.10526315789473684,0.0,8.720982946276317e-06,0.2783571339298011,0.16987649492677048,0.054073577114101254,2.151034881683363e-11,4.048068097519875e-11,0.92,0.47727286690428694,0.6334246792351529,0.7509079611042557,0.8256062411652718,0.9126159999886273,0.4795451727301145,0.8,0.2857142857142857,0.21428571428571425,0.5,0.7142857142857143,0.2500000000000001,0.28571428571428575,0.0,0.25,0.11764705882352942,0.46418206648115345,0.07174874245771949,0.5,0.46,0.00810412573673871,0.48211144071913137,0.21978021978021983,0.577319587628866
12000,21,0.10925,is_fraud,18.999999999999996,small,9,12,0.0,46449518.13821159,4.200815669432009,0.1904179438697866,51.89361106300832,4.355427757351885e+16,9636611577531086.0,50,0.32529115676879883,0.020000001243897714,2.2508120207217215,0.7785479612719212,0.8900217498310237,0.057996021322516675,2,3,0.13,400,0.95,0.7,0.1,1,0.15,1.2,9.3743088656,0.9712536556,186,poor,0.9712536556,0.5,0.5,0.5,0.028746344400000012,1.0,0.6,0.10925,0.9523955140325533,1.0999999999999999,0.5333333333333333,0.03333333333333333,0.42857142857142855,0.9148285408108591,0.5,0.4666666666666667,0.2631578947368421,0.0,0.00011078958137084907,0.3500454348831085,0.2041123708679119,0.10415519932462347,3.4350391281100633e-09,6.4602063787559555e-09,1.0,0.5496656318579412,0.5827507051253045,0.755019829343425,0.8107227649997347,0.8900217498310237,0.5013766386272637,0.4,0.0,0.5714285714285714,0.5,0.857142857142857,0.0,0.14285714285714288,0.0,0.7499999999999999,0.5294117647058824,0.01895608013834226,0.0723303539657692,0.5,0.3,0.9148285408108591,1.0,0.03296703296703284,0.4123711340206185
12000,21,0.10925,is_fraud,18.999999999999996,small,9,12,0.0,46449518.13821159,4.200815669432009,0.1904179438697866,51.89361106300832,4.355427757351885e+16,9636611577531086.0,50,0.32529115676879883,0.020000001243897714,2.2508120207217215,0.7785479612719212,0.8900217498310237,0.057996021322516675,2,3,0.13,400,0.95,0.7,0.3,1,0.05,0.8,6.9288369876,0.9712008295,187,poor,0.9712008295,0.5,0.5,0.5,0.028799170500000026,1.0,0.6,0.10925,0.9523955140325533,1.0999999999999999,0.5333333333333333,0.03333333333333333,0.42857142857142855,0.9148285408108591,0.5,0.4666666666666667,0.2631578947368421,0.0,0.00011078958137084907,0.3500454348831085,0.2041123708679119,0.10415519932462347,3.4350391281100633e-09,6.4602063787559555e-09,1.0,0.5496656318579412,0.5827507051253045,0.755019829343425,0.8107227649997347,0.8900217498310237,0.5013766386272637,0.4,0.0,0.5714285714285714,0.5,0.857142857142857,0.0,0.4285714285714286,0.0,0.25,0.29411764705882354,0.0,0.0724632727974114,0.5,0.3,0.9148285408108591,1.0,0.03296703296703284,0.4123711340206185
12000,21,0.10925,is_fraud,18.999999999999996,small,9,12,0.0,46449518.13821159,4.200815669432009,0.1904179438697866,51.89361106300832,4.355427757351885e+16,9636611577531086.0,50,0.32529115676879883,0.020000001243897714,2.2508120207217215,0.7785479612719212,0.8900217498310237,0.057996021322516675,2,3,0.13,400,0.95,0.85,0.1,2,0.05,1.2,6.9288369876,0.9712003528,188,poor,0.9712003528,0.5,0.5,0.5,0.028799647199999945,1.0,0.6,0.10925,0.9523955140325533,1.0999999999999999,0.5333333333333333,0.03333333333333333,0.42857142857142855,0.9148285408108591,0.5,0.4666666666666667,0.2631578947368421,0.0,0.00011078958137084907,0.3500454348831085,0.2041123708679119,0.10415519932462347,3.4350391281100633e-09,6.4602063787559555e-09,1.0,0.5496656318579412,0.5827507051253045,0.755019829343425,0.8107227649997347,0.8900217498310237,0.5013766386272637,0.4,0.0,0.5714285714285714,0.5,0.857142857142857,0.7499999999999999,0.14285714285714288,0.07142857142857142,0.25,0.5294117647058824,0.0,0.07246447225008788,0.5,0.3,0.9148285408108591,1.0,0.03296703296703284,0.4123711340206185
12000,21,0.10925,is_fraud,18.999999999999996,small,9,12,0.0,46449518.13821159,4.200815669432009,0.1904179438697866,51.89361106300832,4.355427757351885e+16,9636611577531086.0,50,0.32529115676879883,0.020000001243897714,2.2508120207217215,0.7785479612719212,0.8900217498310237,0.057996021322516675,2,4,0.13,400,0.95,0.85,0.05,1,0.05,1.2,9.3743088656,0.971189895,189,poor,0.971189895,0.5,0.5,0.5,0.02881010500000003,1.0,0.6,0.10925,0.9523955140325533,1.211111111111111,0.5666666666666668,0.03333333333333333,0.42857142857142855,0.9148285408108591,0.5,0.4666666666666667,0.2631578947368421,0.0,0.00011078958137084907,0.3500454348831085,0.2041123708679119,0.10415519932462347,3.4350391281100633e-09,6.4602063787559555e-09,1.0,0.5496656318579412,0.5827507051253045,0.755019829343425,0.8107227649997347,0.8900217498310237,0.5013766386272637,0.4,0.14285714285714285,0.5714285714285714,0.5,0.857142857142857,0.7499999999999999,0.07142857142857144,0.0,0.25,0.5294117647058824,0.01895608013834226,0.07249078573068854,0.5,0.3,0.9148285408108591,1.0,0.14285714285714277,0.5154639175257735
12000,21,0.10925,is_fraud,18.999999999999996,small,9,12,0.0,46449518.13821159,4.200815669432009,0.1904179438697866,51.89361106300832,4.355427757351885e+16,9636611577531086.0,50,0.32529115676879883,0.020000001243897714,2.2508120207217215,0.7785479612719212,0.8900217498310237,0.057996021322516675,2,4,0.1,400,0.95,0.85,0.3,1,0.05,0.8,8.1515729266,0.9711859089,190,poor,0.9711859089,0.5,0.5,0.5,0.028814091099999994,1.0,0.6,0.10925,0.9523955140325533,1.1111111111111112,0.5666666666666668,0.03333333333333333,0.42857142857142855,0.9148285408108591,0.5,0.4666666666666667,0.2631578947368421,0.0,0.00011078958137084907,0.3500454348831085,0.2041123708679119,0.10415519932462347,3.4350391281100633e-09,6.4602063787559555e-09,1.0,0.5496656318579412,0.5827507051253045,0.755019829343425,0.8107227649997347,0.8900217498310237,0.5013766386272637,0.4,0.14285714285714285,0.35714285714285715,0.5,0.857142857142857,0.7499999999999999,0.4285714285714286,0.0,0.25,0.29411764705882354,0.00947804006917113,0.07250081538941414,0.5,0.3,0.9148285408108591,1.0,0.043956043956044015,0.5154639175257735
12000,21,0.10925,is_fraud,18.999999999999996,small,9,12,0.0,46449518.13821159,4.200815669432009,0.1904179438697866,51.89361106300832,4.355427757351885e+16,9636611577531086.0,50,0.32529115676879883,0.020000001243897714,2.2508120207217215,0.7785479612719212,0.8900217498310237,0.057996021322516675,2,3,0.13,400,0.9,0.7,0.05,1,0.05,0.8,9.3743088656,0.9711775509,191,poor,0.9711775509,0.5,0.5,0.5,0.02882244909999998,1.0,0.6,0.10925,0.9523955140325533,1.0999999999999999,0.5333333333333333,0.03333333333333333,0.42857142857142855,0.9148285408108591,0.5,0.4666666666666667,0.2631578947368421,0.0,0.00011078958137084907,0.3500454348831085,0.2041123708679119,0.10415519932462347,3.4350391281100633e-09,6.4602063787559555e-09,1.0,0.5496656318579412,0.5827507051253045,0.755019829343425,0.8107227649997347,0.8900217498310237,0.5013766386272637,0.4,0.0,0.5714285714285714,0.5,0.7142857142857143,0.0,0.07142857142857144,0.0,0.25,0.29411764705882354,0.01895608013834226,0.07252184544074981,0.5,0.3,0.9148285408108591,1.0,0.03296703296703284,0.4123711340206185
12000,21,0.10925,is_fraud,18.999999999999996,small,9,12,0.0,46449518.13821159,4.200815669432009,0.1904179438697866,51.89361106300832,4.355427757351885e+16,9636611577531086.0,50,0.32529115676879883,0.020000001243897714,2.2508120207217215,0.7785479612719212,0.8900217498310237,0.057996021322516675,2,5,0.13,400,0.95,0.7,0.1,2,0.05,0.8,8.1515729266,0.9711742086,192,poor,0.9711742086,0.5,0.5,0.5,0.028825791399999967,1.0,0.6,0.10925,0.9523955140325533,1.3222222222222222,0.6,0.03333333333333333,0.42857142857142855,0.9148285408108591,0.5,0.4666666666666667,0.2631578947368421,0.0,0.00011078958137084907,0.3500454348831085,0.2041123708679119,0.10415519932462347,3.4350391281100633e-09,6.4602063787559555e-09,1.0,0.5496656318579412,0.5827507051253045,0.755019829343425,0.8107227649997347,0.8900217498310237,0.5013766386272637,0.4,0.2857142857142857,0.5714285714285714,0.5,0.857142857142857,0.0,0.14285714285714288,0.07142857142857142,0.25,0.29411764705882354,0.00947804006917113,0.07253025519674156,0.5,0.3,0.9148285408108591,1.0,0.2527472527472527,0.6185567010309277
12000,21,0.10925,is_fraud,18.999999999999996,small,9,12,0.0,46449518.13821159,4.200815669432009,0.1904179438697866,51.89361106300832,4.355427757351885e+16,9636611577531086.0,50,0.32529115676879883,0.020000001243897714,2.2508120207217215,0.7785479612719212,0.8900217498310237,0.057996021322516675,2,4,0.1,400,0.95,0.85,0.1,2,0.05,0.8,6.9288369876,0.9711667481,193,poor,0.9711667481,0.5,0.5,0.5,0.028833251899999968,1.0,0.6,0.10925,0.9523955140325533,1.1111111111111112,0.5666666666666668,0.03333333333333333,0.42857142857142855,0.9148285408108591,0.5,0.4666666666666667,0.2631578947368421,0.0,0.00011078958137084907,0.3500454348831085,0.2041123708679119,0.10415519932462347,3.4350391281100633e-09,6.4602063787559555e-09,1.0,0.5496656318579412,0.5827507051253045,0.755019829343425,0.8107227649997347,0.8900217498310237,0.5013766386272637,0.4,0.14285714285714285,0.35714285714285715,0.5,0.857142857142857,0.7499999999999999,0.14285714285714288,0.07142857142857142,0.25,0.29411764705882354,0.0,0.07254902699597464,0.5,0.3,0.9148285408108591,1.0,0.043956043956044015,0.5154639175257735
12000,21,0.10925,is_fraud,18.999999999999996,small,9,12,0.0,46449518.13821159,4.200815669432009,0.1904179438697866,51.89361106300832,4.355427757351885e+16,9636611577531086.0,50,0.32529115676879883,0.020000001243897714,2.2508120207217215,0.7785479612719212,0.8900217498310237,0.057996021322516675,2,3,0.13,400,0.9,0.85,0.05,1,0.05,1.2,6.9288369876,0.9711651766,194,poor,0.9711651766,0.5,0.5,0.5,0.028834823399999987,1.0,0.6,0.10925,0.9523955140325533,1.0999999999999999,0.5333333333333333,0.03333333333333333,0.42857142857142855,0.9148285408108591,0.5,0.4666666666666667,0.2631578947368421,0.0,0.00011078958137084907,0.3500454348831085,0.2041123708679119,0.10415519932462347,3.4350391281100633e-09,6.4602063787559555e-09,1.0,0.5496656318579412,0.5827507051253045,0.755019829343425,0.8107227649997347,0.8900217498310237,0.5013766386272637,0.4,0.0,0.5714285714285714,0.5,0.7142857142857143,0.7499999999999999,0.07142857142857144,0.0,0.25,0.5294117647058824,0.0,0.07255298113879283,0.5,0.3,0.9148285408108591,1.0,0.03296703296703284,0.4123711340206185
12000,21,0.10925,is_fraud,18.999999999999996,small,9,12,0.0,46449518.13821159,4.200815669432009,0.1904179438697866,51.89361106300832,4.355427757351885e+16,9636611577531086.0,50,0.32529115676879883,0.020000001243897714,2.2508120207217215,0.7785479612719212,0.8900217498310237,0.057996021322516675,2,5,0.13,400,0.9,0.7,0.05,1,0.05,1.2,6.9288369876,0.9711532213,195,poor,0.9711532213,0.5,0.5,0.5,0.028846778699999964,1.0,0.6,0.10925,0.9523955140325533,1.3222222222222222,0.6,0.03333333333333333,0.42857142857142855,0.9148285408108591,0.5,0.4666666666666667,0.2631578947368421,0.0,0.00011078958137084907,0.3500454348831085,0.2041123708679119,0.10415519932462347,3.4350391281100633e-09,6.4602063787559555e-09,1.0,0.5496656318579412,0.5827507051253045,0.755019829343425,0.8107227649997347,0.8900217498310237,0.5013766386272637,0.4,0.2857142857142857,0.5714285714285714,0.5,0.7142857142857143,0.0,0.07142857142857144,0.0,0.25,0.5294117647058824,0.0,0.07258306256649483,0.5,0.3,0.9148285408108591,1.0,0.2527472527472527,0.6185567010309277
60000,26,0.013733333333333334,aml_flagged,18.999999999999996,large,17,9,0.0,418918228474.69617,9.235949031197295,0.11820606989884096,481.7326913281807,1.2679319171494397e+25,1.4916845797839578e+24,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.14,450,0.8,0.75,0.0,1,0.0,0.6,61.0619878604,0.9658704639,196,poor,0.9658704639,0.5,0.5,0.5,0.034129536100000024,1.0,0.0,0.013733333333333334,0.504781815858623,1.7444444444444445,0.5333333333333333,0.8333333333333334,0.7857142857142857,0.019199857117342387,0.5,1.0,0.10526315789473684,0.0,1.0,0.8962021328325125,0.02896957257358904,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.6428571428571429,1.0,0.42857142857142866,0.2500000000000001,0.0,0.0,0.0,0.17647058823529413,0.4196132269265741,0.08587531661244896,0.5,0.0,0.019199857117342387,0.013960670976128948,0.6703296703296703,0.4123711340206185
60000,26,0.013733333333333334,aml_flagged,18.999999999999996,large,17,9,0.0,418918228474.69617,9.235949031197295,0.11820606989884096,481.7326913281807,1.2679319171494397e+25,1.4916845797839578e+24,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.08,450,0.8,0.75,0.05,1,0.0,0.3,61.0619878604,0.965241065,197,poor,0.965241065,0.5,0.5,0.5,0.034758935000000046,1.0,0.0,0.013733333333333334,0.504781815858623,1.6777777777777778,0.5333333333333333,0.8333333333333334,0.7857142857142857,0.019199857117342387,0.5,1.0,0.10526315789473684,0.0,1.0,0.8962021328325125,0.02896957257358904,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.21428571428571425,1.0,0.42857142857142866,0.2500000000000001,0.07142857142857144,0.0,0.0,0.0,0.4196132269265741,0.08745898389859848,0.5,0.0,0.019199857117342387,0.013960670976128948,0.6043956043956044,0.4123711340206185
